timestamp,datetime,pwm_right,vel_right
1757616575.0302196,2025-09-11 15:49:35.030,200,0.23
1757616575.0617309,2025-09-11 15:49:35.061,200,0.23
1757616575.0933115,2025-09-11 15:49:35.093,200,0.22
1757616575.1247962,2025-09-11 15:49:35.124,200,0.22
1757616575.1563823,2025-09-11 15:49:35.156,200,0.22
1757616575.1776562,2025-09-11 15:49:35.177,200,0.22
1757616575.2088895,2025-09-11 15:49:35.208,200,0.22
1757616575.2402923,2025-09-11 15:49:35.240,200,0.22
1757616575.271736,2025-09-11 15:49:35.271,200,0.22
1757616575.3031733,2025-09-11 15:49:35.303,200,0.22
1757616575.3244283,2025-09-11 15:49:35.324,200,0.22
1757616575.3559508,2025-09-11 15:49:35.355,200,0.22
1757616575.387566,2025-09-11 15:49:35.387,200,0.22
1757616575.4191427,2025-09-11 15:49:35.419,200,0.22
1757616575.440423,2025-09-11 15:49:35.440,200,0.22
1757616575.4718566,2025-09-11 15:49:35.471,200,0.22
1757616575.503234,2025-09-11 15:49:35.503,200,0.22
1757616575.534699,2025-09-11 15:49:35.534,200,0.22
1757616575.566286,2025-09-11 15:49:35.566,200,0.22
1757616575.587574,2025-09-11 15:49:35.587,200,0.22
1757616575.6191046,2025-09-11 15:49:35.619,200,0.22
1757616575.650575,2025-09-11 15:49:35.650,200,0.22
1757616575.6820166,2025-09-11 15:49:35.682,200,0.22
1757616575.7134619,2025-09-11 15:49:35.713,200,0.22
1757616575.734705,2025-09-11 15:49:35.734,200,0.22
1757616575.766286,2025-09-11 15:49:35.766,200,0.22
1757616575.7979243,2025-09-11 15:49:35.797,200,0.22
1757616575.8294148,2025-09-11 15:49:35.829,200,0.22
1757616575.8506799,2025-09-11 15:49:35.850,200,0.22
1757616575.8824296,2025-09-11 15:49:35.882,200,0.22
1757616575.9140794,2025-09-11 15:49:35.914,200,0.22
1757616575.9456842,2025-09-11 15:49:35.945,200,0.22
1757616575.9774148,2025-09-11 15:49:35.977,200,0.22
1757616575.9988718,2025-09-11 15:49:35.998,200,0.22
1757616576.030484,2025-09-11 15:49:36.030,200,0.21
1757616576.0613186,2025-09-11 15:49:36.061,205,0.21
1757616576.0926588,2025-09-11 15:49:36.092,205,0.21
1757616576.1239831,2025-09-11 15:49:36.123,205,0.21
1757616576.1452296,2025-09-11 15:49:36.145,205,0.22
1757616576.1767695,2025-09-11 15:49:36.176,205,0.22
1757616576.208383,2025-09-11 15:49:36.208,205,0.22
1757616576.2400265,2025-09-11 15:49:36.240,205,0.22
1757616576.2613683,2025-09-11 15:49:36.261,205,0.23
1757616576.2928095,2025-09-11 15:49:36.292,205,0.23
1757616576.32441,2025-09-11 15:49:36.324,205,0.23
1757616576.3559737,2025-09-11 15:49:36.355,205,0.23
1757616576.3875675,2025-09-11 15:49:36.387,205,0.23
1757616576.4090104,2025-09-11 15:49:36.409,205,0.23
1757616576.4405944,2025-09-11 15:49:36.440,205,0.23
1757616576.4722788,2025-09-11 15:49:36.472,205,0.23
1757616576.5039678,2025-09-11 15:49:36.503,205,0.23
1757616576.5253415,2025-09-11 15:49:36.525,205,0.23
1757616576.5569582,2025-09-11 15:49:36.556,205,0.23
1757616576.5886712,2025-09-11 15:49:36.588,205,0.23
1757616576.6203291,2025-09-11 15:49:36.620,205,0.24
1757616576.6513245,2025-09-11 15:49:36.651,205,0.24
1757616576.6726398,2025-09-11 15:49:36.672,205,0.24
1757616576.7042477,2025-09-11 15:49:36.704,205,0.24
1757616576.7357647,2025-09-11 15:49:36.735,205,0.23
1757616576.7674756,2025-09-11 15:49:36.767,205,0.23
1757616576.798986,2025-09-11 15:49:36.798,205,0.23
1757616576.8203645,2025-09-11 15:49:36.820,205,0.23
1757616576.8520432,2025-09-11 15:49:36.852,205,0.24
1757616576.8837612,2025-09-11 15:49:36.883,205,0.24
1757616576.915224,2025-09-11 15:49:36.915,205,0.24
1757616576.9365778,2025-09-11 15:49:36.936,205,0.24
1757616576.9681928,2025-09-11 15:49:36.968,205,0.24
1757616576.9996572,2025-09-11 15:49:36.999,205,0.24
1757616577.0312357,2025-09-11 15:49:37.031,205,0.24
1757616577.062881,2025-09-11 15:49:37.062,205,0.24
1757616577.0843077,2025-09-11 15:49:37.084,205,0.24
1757616577.1159167,2025-09-11 15:49:37.115,205,0.24
1757616577.1475902,2025-09-11 15:49:37.147,205,0.24
1757616577.1793134,2025-09-11 15:49:37.179,205,0.24
1757616577.2007585,2025-09-11 15:49:37.200,205,0.24
1757616577.2324877,2025-09-11 15:49:37.232,205,0.24
1757616577.2640688,2025-09-11 15:49:37.264,205,0.24
1757616577.2956662,2025-09-11 15:49:37.295,205,0.24
1757616577.3171268,2025-09-11 15:49:37.317,205,0.24
1757616577.3488522,2025-09-11 15:49:37.348,205,0.24
1757616577.3806038,2025-09-11 15:49:37.380,205,0.24
1757616577.412382,2025-09-11 15:49:37.412,205,0.24
1757616577.4440708,2025-09-11 15:49:37.444,205,0.24
1757616577.4653513,2025-09-11 15:49:37.465,205,0.24
1757616577.4969628,2025-09-11 15:49:37.496,205,0.24
1757616577.5285785,2025-09-11 15:49:37.528,205,0.24
1757616577.5601342,2025-09-11 15:49:37.560,205,0.24
1757616577.5813947,2025-09-11 15:49:37.581,205,0.24
1757616577.6131525,2025-09-11 15:49:37.613,205,0.24
1757616577.6448417,2025-09-11 15:49:37.644,205,0.24
1757616577.6763973,2025-09-11 15:49:37.676,205,0.24
1757616577.7080138,2025-09-11 15:49:37.708,205,0.24
1757616577.7293022,2025-09-11 15:49:37.729,205,0.24
1757616577.7609375,2025-09-11 15:49:37.760,205,0.24
1757616577.79253,2025-09-11 15:49:37.792,205,0.24
1757616577.8242404,2025-09-11 15:49:37.824,205,0.24
1757616577.845551,2025-09-11 15:49:37.845,205,0.24
1757616577.877219,2025-09-11 15:49:37.877,205,0.24
1757616577.9087849,2025-09-11 15:49:37.908,205,0.24
1757616577.9402232,2025-09-11 15:49:37.940,205,0.24
1757616577.9717681,2025-09-11 15:49:37.971,205,0.24
1757616577.9931986,2025-09-11 15:49:37.993,205,0.24
1757616578.0248399,2025-09-11 15:49:38.024,205,0.24
1757616578.0563815,2025-09-11 15:49:38.056,205,0.24
1757616578.0877647,2025-09-11 15:49:38.087,205,0.24
1757616578.1086268,2025-09-11 15:49:38.108,205,0.24
1757616578.1399932,2025-09-11 15:49:38.139,205,0.24
1757616578.1716528,2025-09-11 15:49:38.171,205,0.24
1757616578.2031457,2025-09-11 15:49:38.203,205,0.24
1757616578.2348013,2025-09-11 15:49:38.234,205,0.24
1757616578.2561731,2025-09-11 15:49:38.256,205,0.23
1757616578.2876337,2025-09-11 15:49:38.287,205,0.23
1757616578.3189356,2025-09-11 15:49:38.318,205,0.23
1757616578.3502176,2025-09-11 15:49:38.350,205,0.23
1757616578.3815465,2025-09-11 15:49:38.381,205,0.24
1757616578.4027698,2025-09-11 15:49:38.402,205,0.24
1757616578.4341674,2025-09-11 15:49:38.434,205,0.24
1757616578.4657042,2025-09-11 15:49:38.465,205,0.24
1757616578.4974318,2025-09-11 15:49:38.497,205,0.24
1757616578.5289264,2025-09-11 15:49:38.528,205,0.24
1757616578.550361,2025-09-11 15:49:38.550,205,0.24
1757616578.5820932,2025-09-11 15:49:38.582,205,0.24
1757616578.6137307,2025-09-11 15:49:38.613,205,0.24
1757616578.6454422,2025-09-11 15:49:38.645,205,0.24
1757616578.6668808,2025-09-11 15:49:38.666,205,0.24
1757616578.6985972,2025-09-11 15:49:38.698,205,0.24
1757616578.7300029,2025-09-11 15:49:38.730,205,0.24
1757616578.7615001,2025-09-11 15:49:38.761,205,0.24
1757616578.7931974,2025-09-11 15:49:38.793,205,0.24
1757616578.8146596,2025-09-11 15:49:38.814,205,0.24
1757616578.8463902,2025-09-11 15:49:38.846,205,0.24
1757616578.8780355,2025-09-11 15:49:38.878,205,0.24
1757616578.909645,2025-09-11 15:49:38.909,205,0.24
1757616578.9309924,2025-09-11 15:49:38.930,205,0.24
1757616578.9625823,2025-09-11 15:49:38.962,205,0.24
1757616578.9942894,2025-09-11 15:49:38.994,205,0.24
1757616579.025948,2025-09-11 15:49:39.025,205,0.24
1757616579.0473804,2025-09-11 15:49:39.047,205,0.24
1757616579.0787296,2025-09-11 15:49:39.078,210,0.24
1757616579.1102743,2025-09-11 15:49:39.110,210,0.24
1757616579.1416197,2025-09-11 15:49:39.141,210,0.24
1757616579.1728792,2025-09-11 15:49:39.172,210,0.24
1757616579.2041428,2025-09-11 15:49:39.204,210,0.25
1757616579.2253811,2025-09-11 15:49:39.225,210,0.25
1757616579.2569242,2025-09-11 15:49:39.256,210,0.25
1757616579.2885237,2025-09-11 15:49:39.288,210,0.25
1757616579.3200028,2025-09-11 15:49:39.320,210,0.25
1757616579.3412476,2025-09-11 15:49:39.341,210,0.25
1757616579.372555,2025-09-11 15:49:39.372,210,0.25
1757616579.4039936,2025-09-11 15:49:39.403,210,0.25
1757616579.4355516,2025-09-11 15:49:39.435,210,0.25
1757616579.4671834,2025-09-11 15:49:39.467,210,0.25
1757616579.4884567,2025-09-11 15:49:39.488,210,0.25
1757616579.5197482,2025-09-11 15:49:39.519,210,0.25
1757616579.5510428,2025-09-11 15:49:39.551,210,0.25
1757616579.5826051,2025-09-11 15:49:39.582,210,0.25
1757616579.6140444,2025-09-11 15:49:39.614,210,0.25
1757616579.6353195,2025-09-11 15:49:39.635,210,0.25
1757616579.6666412,2025-09-11 15:49:39.666,210,0.26
1757616579.6979585,2025-09-11 15:49:39.697,210,0.26
1757616579.7292554,2025-09-11 15:49:39.729,210,0.26
1757616579.7605639,2025-09-11 15:49:39.760,210,0.26
1757616579.781779,2025-09-11 15:49:39.781,210,0.25
1757616579.8130891,2025-09-11 15:49:39.813,210,0.25
1757616579.8446257,2025-09-11 15:49:39.844,210,0.25
1757616579.8760872,2025-09-11 15:49:39.876,210,0.25
1757616579.9077005,2025-09-11 15:49:39.907,210,0.26
1757616579.9290292,2025-09-11 15:49:39.929,210,0.26
1757616579.960758,2025-09-11 15:49:39.960,210,0.26
1757616579.9923408,2025-09-11 15:49:39.992,210,0.26
1757616580.023894,2025-09-11 15:49:40.023,210,0.26
1757616580.0452726,2025-09-11 15:49:40.045,210,0.26
1757616580.0768425,2025-09-11 15:49:40.076,210,0.26
1757616580.1084876,2025-09-11 15:49:40.108,210,0.26
1757616580.1395056,2025-09-11 15:49:40.139,210,0.26
1757616580.1707773,2025-09-11 15:49:40.170,210,0.26
1757616580.1922219,2025-09-11 15:49:40.192,210,0.26
1757616580.2238033,2025-09-11 15:49:40.223,210,0.26
1757616580.2555034,2025-09-11 15:49:40.255,210,0.26
1757616580.2872355,2025-09-11 15:49:40.287,210,0.26
1757616580.3087187,2025-09-11 15:49:40.308,210,0.26
1757616580.340332,2025-09-11 15:49:40.340,210,0.26
1757616580.3721023,2025-09-11 15:49:40.372,210,0.26
1757616580.4038355,2025-09-11 15:49:40.403,210,0.26
1757616580.4354641,2025-09-11 15:49:40.435,210,0.26
1757616580.4568415,2025-09-11 15:49:40.456,210,0.26
1757616580.4885762,2025-09-11 15:49:40.488,210,0.26
1757616580.520226,2025-09-11 15:49:40.520,210,0.26
1757616580.5517685,2025-09-11 15:49:40.551,210,0.26
1757616580.5731223,2025-09-11 15:49:40.573,210,0.26
1757616580.6047342,2025-09-11 15:49:40.604,210,0.26
1757616580.6363552,2025-09-11 15:49:40.636,210,0.26
1757616580.6681097,2025-09-11 15:49:40.668,210,0.26
1757616580.699723,2025-09-11 15:49:40.699,210,0.26
1757616580.720954,2025-09-11 15:49:40.720,210,0.26
1757616580.7523715,2025-09-11 15:49:40.752,210,0.26
1757616580.783759,2025-09-11 15:49:40.783,210,0.26
1757616580.8151355,2025-09-11 15:49:40.815,210,0.26
1757616580.846577,2025-09-11 15:49:40.846,210,0.27
1757616580.8678114,2025-09-11 15:49:40.867,210,0.27
1757616580.8991158,2025-09-11 15:49:40.899,210,0.27
1757616580.9304073,2025-09-11 15:49:40.930,210,0.27
1757616580.9617143,2025-09-11 15:49:40.961,210,0.26
1757616580.9930017,2025-09-11 15:49:40.993,210,0.26
1757616581.0142477,2025-09-11 15:49:41.014,210,0.26
1757616581.0457728,2025-09-11 15:49:41.045,210,0.26
1757616581.077484,2025-09-11 15:49:41.077,210,0.26
1757616581.108953,2025-09-11 15:49:41.108,210,0.26
1757616581.1301947,2025-09-11 15:49:41.130,210,0.26
1757616581.1616783,2025-09-11 15:49:41.161,210,0.26
1757616581.193129,2025-09-11 15:49:41.193,210,0.27
1757616581.2244225,2025-09-11 15:49:41.224,210,0.27
1757616581.2557156,2025-09-11 15:49:41.255,210,0.27
1757616581.2769349,2025-09-11 15:49:41.276,210,0.27
1757616581.3084683,2025-09-11 15:49:41.308,210,0.26
1757616581.3397954,2025-09-11 15:49:41.339,210,0.26
1757616581.3712187,2025-09-11 15:49:41.371,210,0.26
1757616581.402662,2025-09-11 15:49:41.402,210,0.26
1757616581.4240825,2025-09-11 15:49:41.424,210,0.26
1757616581.455794,2025-09-11 15:49:41.455,210,0.26
1757616581.487444,2025-09-11 15:49:41.487,210,0.26
1757616581.519101,2025-09-11 15:49:41.519,210,0.26
1757616581.5506904,2025-09-11 15:49:41.550,210,0.26
1757616581.5719483,2025-09-11 15:49:41.571,210,0.26
1757616581.603528,2025-09-11 15:49:41.603,210,0.26
1757616581.6343715,2025-09-11 15:49:41.634,210,0.26
1757616581.6656995,2025-09-11 15:49:41.665,210,0.26
1757616581.6971555,2025-09-11 15:49:41.697,210,0.26
1757616581.7183924,2025-09-11 15:49:41.718,210,0.26
1757616581.749697,2025-09-11 15:49:41.749,210,0.26
1757616581.7811248,2025-09-11 15:49:41.781,210,0.26
1757616581.8124163,2025-09-11 15:49:41.812,210,0.26
1757616581.8437076,2025-09-11 15:49:41.843,210,0.26
1757616581.865071,2025-09-11 15:49:41.865,210,0.26
1757616581.896401,2025-09-11 15:49:41.896,210,0.26
1757616581.9277077,2025-09-11 15:49:41.927,210,0.26
1757616581.9592175,2025-09-11 15:49:41.959,210,0.26
1757616581.980702,2025-09-11 15:49:41.980,210,0.26
1757616582.012245,2025-09-11 15:49:42.012,210,0.26
1757616582.0436773,2025-09-11 15:49:42.043,210,0.26
1757616582.0752494,2025-09-11 15:49:42.075,210,0.26
1757616582.1068187,2025-09-11 15:49:42.106,215,0.26
1757616582.1280987,2025-09-11 15:49:42.128,215,0.26
1757616582.1591713,2025-09-11 15:49:42.159,215,0.26
1757616582.190396,2025-09-11 15:49:42.190,215,0.26
1757616582.2217872,2025-09-11 15:49:42.221,215,0.26
1757616582.253236,2025-09-11 15:49:42.253,215,0.27
1757616582.2746334,2025-09-11 15:49:42.274,215,0.27
1757616582.3062108,2025-09-11 15:49:42.306,215,0.27
1757616582.3375373,2025-09-11 15:49:42.337,215,0.27
1757616582.368835,2025-09-11 15:49:42.368,215,0.27
1757616582.4004052,2025-09-11 15:49:42.400,215,0.27
1757616582.4216685,2025-09-11 15:49:42.421,215,0.27
1757616582.4528768,2025-09-11 15:49:42.452,215,0.27
1757616582.4841304,2025-09-11 15:49:42.484,215,0.27
1757616582.5154724,2025-09-11 15:49:42.515,215,0.27
1757616582.5467618,2025-09-11 15:49:42.546,215,0.27
1757616582.568001,2025-09-11 15:49:42.568,215,0.27
1757616582.5994377,2025-09-11 15:49:42.599,215,0.27
1757616582.6311493,2025-09-11 15:49:42.631,215,0.27
1757616582.6626818,2025-09-11 15:49:42.662,215,0.27
1757616582.6940842,2025-09-11 15:49:42.694,215,0.27
1757616582.715419,2025-09-11 15:49:42.715,215,0.28
1757616582.7468975,2025-09-11 15:49:42.746,215,0.28
1757616582.778242,2025-09-11 15:49:42.778,215,0.28
1757616582.8095355,2025-09-11 15:49:42.809,215,0.28
1757616582.8409333,2025-09-11 15:49:42.840,215,0.28
1757616582.8622882,2025-09-11 15:49:42.862,215,0.28
1757616582.8940854,2025-09-11 15:49:42.894,215,0.28
1757616582.9255686,2025-09-11 15:49:42.925,215,0.28
1757616582.9570346,2025-09-11 15:49:42.957,215,0.28
1757616582.978474,2025-09-11 15:49:42.978,215,0.28
1757616583.0100513,2025-09-11 15:49:43.010,215,0.28
1757616583.0414448,2025-09-11 15:49:43.041,215,0.28
1757616583.0731182,2025-09-11 15:49:43.073,215,0.28
1757616583.1048412,2025-09-11 15:49:43.104,215,0.28
1757616583.126245,2025-09-11 15:49:43.126,215,0.28
1757616583.1577785,2025-09-11 15:49:43.157,215,0.28
1757616583.1894083,2025-09-11 15:49:43.189,215,0.28
1757616583.2211113,2025-09-11 15:49:43.221,215,0.28
1757616583.2425182,2025-09-11 15:49:43.242,215,0.28
1757616583.2741802,2025-09-11 15:49:43.274,215,0.28
1757616583.3057625,2025-09-11 15:49:43.305,215,0.28
1757616583.3373888,2025-09-11 15:49:43.337,215,0.28
1757616583.3688455,2025-09-11 15:49:43.368,215,0.28
1757616583.3902647,2025-09-11 15:49:43.390,215,0.28
1757616583.4219074,2025-09-11 15:49:43.421,215,0.29
1757616583.4535604,2025-09-11 15:49:43.453,215,0.29
1757616583.485201,2025-09-11 15:49:43.485,215,0.29
1757616583.5066183,2025-09-11 15:49:43.506,215,0.29
1757616583.5382369,2025-09-11 15:49:43.538,215,0.28
1757616583.569861,2025-09-11 15:49:43.569,215,0.28
1757616583.601599,2025-09-11 15:49:43.601,215,0.28
1757616583.6230607,2025-09-11 15:49:43.623,215,0.28
1757616583.654617,2025-09-11 15:49:43.654,215,0.28
1757616583.6863468,2025-09-11 15:49:43.686,215,0.28
1757616583.718073,2025-09-11 15:49:43.718,215,0.28
1757616583.7497206,2025-09-11 15:49:43.749,215,0.28
1757616583.771195,2025-09-11 15:49:43.771,215,0.29
1757616583.8028104,2025-09-11 15:49:43.802,215,0.29
1757616583.8343706,2025-09-11 15:49:43.834,215,0.29
1757616583.8659003,2025-09-11 15:49:43.865,215,0.29
1757616583.8873107,2025-09-11 15:49:43.887,215,0.29
1757616583.9189172,2025-09-11 15:49:43.918,215,0.29
1757616583.9504352,2025-09-11 15:49:43.950,215,0.29
1757616583.9819882,2025-09-11 15:49:43.981,215,0.29
1757616584.0134912,2025-09-11 15:49:44.013,215,0.28
1757616584.0347686,2025-09-11 15:49:44.034,215,0.28
1757616584.0660586,2025-09-11 15:49:44.066,215,0.28
1757616584.0975661,2025-09-11 15:49:44.097,215,0.28
1757616584.1289952,2025-09-11 15:49:44.128,215,0.29
1757616584.160458,2025-09-11 15:49:44.160,215,0.29
1757616584.1811538,2025-09-11 15:49:44.181,215,0.29
1757616584.2123616,2025-09-11 15:49:44.212,215,0.29
1757616584.2438583,2025-09-11 15:49:44.243,215,0.29
1757616584.2754192,2025-09-11 15:49:44.275,215,0.29
1757616584.3069558,2025-09-11 15:49:44.306,215,0.29
1757616584.3282936,2025-09-11 15:49:44.328,215,0.29
1757616584.3598278,2025-09-11 15:49:44.359,215,0.29
1757616584.3914058,2025-09-11 15:49:44.391,215,0.29
1757616584.4228706,2025-09-11 15:49:44.422,215,0.29
1757616584.4541538,2025-09-11 15:49:44.454,215,0.29
1757616584.4753687,2025-09-11 15:49:44.475,215,0.29
1757616584.5066571,2025-09-11 15:49:44.506,215,0.29
1757616584.5382671,2025-09-11 15:49:44.538,215,0.29
1757616584.56988,2025-09-11 15:49:44.569,215,0.29
1757616584.5913403,2025-09-11 15:49:44.591,215,0.29
1757616584.6227624,2025-09-11 15:49:44.622,215,0.29
1757616584.6542177,2025-09-11 15:49:44.654,215,0.29
1757616584.685961,2025-09-11 15:49:44.685,215,0.29
1757616584.7176912,2025-09-11 15:49:44.717,215,0.29
1757616584.7391665,2025-09-11 15:49:44.739,215,0.29
1757616584.7708495,2025-09-11 15:49:44.770,215,0.29
1757616584.8026724,2025-09-11 15:49:44.802,215,0.29
1757616584.8343737,2025-09-11 15:49:44.834,215,0.29
1757616584.8558414,2025-09-11 15:49:44.855,215,0.29
1757616584.8874424,2025-09-11 15:49:44.887,215,0.29
1757616584.9189744,2025-09-11 15:49:44.918,215,0.29
1757616584.9505427,2025-09-11 15:49:44.950,215,0.29
1757616584.9821415,2025-09-11 15:49:44.982,215,0.29
1757616585.0035686,2025-09-11 15:49:45.003,215,0.29
1757616585.0353153,2025-09-11 15:49:45.035,215,0.29
1757616585.066961,2025-09-11 15:49:45.066,215,0.29
1757616585.0985463,2025-09-11 15:49:45.098,215,0.29
1757616585.1199903,2025-09-11 15:49:45.119,220,0.29
1757616585.151631,2025-09-11 15:49:45.151,220,0.29
1757616585.1830533,2025-09-11 15:49:45.183,220,0.29
1757616585.2143915,2025-09-11 15:49:45.214,220,0.29
1757616585.2459395,2025-09-11 15:49:45.245,220,0.29
1757616585.2672076,2025-09-11 15:49:45.267,220,0.29
1757616585.2987363,2025-09-11 15:49:45.298,220,0.29
1757616585.33004,2025-09-11 15:49:45.330,220,0.29
1757616585.361256,2025-09-11 15:49:45.361,220,0.29
1757616585.3927326,2025-09-11 15:49:45.392,220,0.29
1757616585.4139838,2025-09-11 15:49:45.413,220,0.3
1757616585.4456568,2025-09-11 15:49:45.445,220,0.3
1757616585.4773545,2025-09-11 15:49:45.477,220,0.3
1757616585.5089045,2025-09-11 15:49:45.508,220,0.3
1757616585.530212,2025-09-11 15:49:45.530,220,0.31
1757616585.5615213,2025-09-11 15:49:45.561,220,0.31
1757616585.592809,2025-09-11 15:49:45.592,220,0.31
1757616585.6241057,2025-09-11 15:49:45.624,220,0.31
1757616585.6554053,2025-09-11 15:49:45.655,220,0.3
1757616585.6766415,2025-09-11 15:49:45.676,220,0.3
1757616585.7078533,2025-09-11 15:49:45.707,220,0.3
1757616585.7390857,2025-09-11 15:49:45.739,220,0.3
1757616585.7704422,2025-09-11 15:49:45.770,220,0.31
1757616585.8018334,2025-09-11 15:49:45.801,220,0.31
1757616585.8230798,2025-09-11 15:49:45.823,220,0.31
1757616585.8546233,2025-09-11 15:49:45.854,220,0.31
1757616585.8859544,2025-09-11 15:49:45.885,220,0.31
1757616585.9174337,2025-09-11 15:49:45.917,220,0.31
1757616585.9487581,2025-09-11 15:49:45.948,220,0.31
1757616585.9699688,2025-09-11 15:49:45.969,220,0.31
