timestamp,datetime,pwm_right,vel_right
1757616596.9757826,2025-09-11 15:49:56.975,235,0.36
1757616597.0070527,2025-09-11 15:49:57.007,235,0.36
1757616597.0284102,2025-09-11 15:49:57.028,235,0.37
1757616597.059999,2025-09-11 15:49:57.059,235,0.37
1757616597.0916002,2025-09-11 15:49:57.091,235,0.37
1757616597.1232119,2025-09-11 15:49:57.123,235,0.37
1757616597.1447067,2025-09-11 15:49:57.144,235,0.36
1757616597.1763113,2025-09-11 15:49:57.176,235,0.36
1757616597.2077959,2025-09-11 15:49:57.207,240,0.36
1757616597.2391362,2025-09-11 15:49:57.239,240,0.36
1757616597.2703981,2025-09-11 15:49:57.270,240,0.36
1757616597.2915366,2025-09-11 15:49:57.291,240,0.36
1757616597.3227108,2025-09-11 15:49:57.322,240,0.36
1757616597.3539615,2025-09-11 15:49:57.353,240,0.36
1757616597.385295,2025-09-11 15:49:57.385,240,0.36
1757616597.4165218,2025-09-11 15:49:57.416,240,0.36
1757616597.4377315,2025-09-11 15:49:57.437,240,0.36
1757616597.4690504,2025-09-11 15:49:57.469,240,0.36
1757616597.5002542,2025-09-11 15:49:57.500,240,0.36
1757616597.5315146,2025-09-11 15:49:57.531,240,0.36
1757616597.562877,2025-09-11 15:49:57.562,240,0.36
1757616597.5840776,2025-09-11 15:49:57.584,240,0.36
1757616597.6153224,2025-09-11 15:49:57.615,240,0.36
1757616597.6465876,2025-09-11 15:49:57.646,240,0.36
1757616597.6779478,2025-09-11 15:49:57.677,240,0.36
1757616597.7091835,2025-09-11 15:49:57.709,240,0.36
1757616597.7403412,2025-09-11 15:49:57.740,240,0.36
1757616597.7615085,2025-09-11 15:49:57.761,240,0.36
1757616597.7929175,2025-09-11 15:49:57.792,240,0.36
1757616597.8241992,2025-09-11 15:49:57.824,240,0.36
1757616597.855405,2025-09-11 15:49:57.855,240,0.36
1757616597.8866715,2025-09-11 15:49:57.886,240,0.36
1757616597.9078956,2025-09-11 15:49:57.907,240,0.36
1757616597.9391816,2025-09-11 15:49:57.939,240,0.36
1757616597.97044,2025-09-11 15:49:57.970,240,0.37
1757616598.0017323,2025-09-11 15:49:58.001,240,0.37
1757616598.033029,2025-09-11 15:49:58.033,240,0.37
1757616598.0542524,2025-09-11 15:49:58.054,240,0.37
1757616598.0856655,2025-09-11 15:49:58.085,240,0.36
1757616598.1171045,2025-09-11 15:49:58.117,240,0.36
1757616598.1484256,2025-09-11 15:49:58.148,240,0.36
1757616598.1797209,2025-09-11 15:49:58.179,240,0.36
1757616598.200936,2025-09-11 15:49:58.200,240,0.36
1757616598.232139,2025-09-11 15:49:58.232,240,0.36
1757616598.263379,2025-09-11 15:49:58.263,240,0.36
1757616598.294681,2025-09-11 15:49:58.294,240,0.36
1757616598.3262293,2025-09-11 15:49:58.326,240,0.36
1757616598.3474846,2025-09-11 15:49:58.347,240,0.36
1757616598.3792686,2025-09-11 15:49:58.379,240,0.36
1757616598.410091,2025-09-11 15:49:58.410,240,0.36
1757616598.44128,2025-09-11 15:49:58.441,240,0.36
1757616598.4727557,2025-09-11 15:49:58.472,240,0.36
1757616598.494007,2025-09-11 15:49:58.494,240,0.36
1757616598.525235,2025-09-11 15:49:58.525,240,0.36
1757616598.5565264,2025-09-11 15:49:58.556,240,0.36
1757616598.5877798,2025-09-11 15:49:58.587,240,0.36
1757616598.6192856,2025-09-11 15:49:58.619,240,0.36
1757616598.6405497,2025-09-11 15:49:58.640,240,0.36
1757616598.6721866,2025-09-11 15:49:58.672,240,0.35
1757616598.7038293,2025-09-11 15:49:58.703,240,0.35
1757616598.7351758,2025-09-11 15:49:58.735,240,0.35
1757616598.7663856,2025-09-11 15:49:58.766,240,0.35
1757616598.7875352,2025-09-11 15:49:58.787,240,0.36
1757616598.8187494,2025-09-11 15:49:58.818,240,0.36
1757616598.8499875,2025-09-11 15:49:58.849,240,0.36
1757616598.8812551,2025-09-11 15:49:58.881,240,0.36
1757616598.9127407,2025-09-11 15:49:58.912,240,0.36
1757616598.933983,2025-09-11 15:49:58.933,240,0.36
1757616598.9653807,2025-09-11 15:49:58.965,240,0.36
1757616598.9969823,2025-09-11 15:49:58.996,240,0.36
1757616599.0287166,2025-09-11 15:49:59.028,240,0.36
1757616599.0600545,2025-09-11 15:49:59.060,240,0.36
1757616599.0812275,2025-09-11 15:49:59.081,240,0.36
1757616599.1126957,2025-09-11 15:49:59.112,240,0.36
1757616599.144014,2025-09-11 15:49:59.144,240,0.36
1757616599.1753356,2025-09-11 15:49:59.175,240,0.36
1757616599.206641,2025-09-11 15:49:59.206,240,0.36
1757616599.2277834,2025-09-11 15:49:59.227,240,0.36
1757616599.259157,2025-09-11 15:49:59.259,240,0.35
1757616599.2904809,2025-09-11 15:49:59.290,240,0.35
1757616599.3217897,2025-09-11 15:49:59.321,240,0.35
1757616599.3530865,2025-09-11 15:49:59.353,240,0.35
1757616599.3742955,2025-09-11 15:49:59.374,240,0.36
1757616599.4054933,2025-09-11 15:49:59.405,240,0.36
1757616599.436742,2025-09-11 15:49:59.436,240,0.36
1757616599.468049,2025-09-11 15:49:59.468,240,0.36
1757616599.4993458,2025-09-11 15:49:59.499,240,0.36
1757616599.5205936,2025-09-11 15:49:59.520,240,0.36
1757616599.5519326,2025-09-11 15:49:59.551,240,0.36
1757616599.5833478,2025-09-11 15:49:59.583,240,0.36
1757616599.6148107,2025-09-11 15:49:59.614,240,0.36
1757616599.6461143,2025-09-11 15:49:59.646,240,0.36
1757616599.6673365,2025-09-11 15:49:59.667,240,0.36
1757616599.6985323,2025-09-11 15:49:59.698,240,0.36
1757616599.7297716,2025-09-11 15:49:59.729,240,0.36
1757616599.7610664,2025-09-11 15:49:59.761,240,0.36
1757616599.7923605,2025-09-11 15:49:59.792,240,0.36
1757616599.8135893,2025-09-11 15:49:59.813,240,0.36
1757616599.8453166,2025-09-11 15:49:59.845,240,0.36
1757616599.8767874,2025-09-11 15:49:59.876,240,0.36
1757616599.9081042,2025-09-11 15:49:59.908,240,0.36
1757616599.939436,2025-09-11 15:49:59.939,240,0.36
1757616599.9607065,2025-09-11 15:49:59.960,240,0.36
1757616599.991959,2025-09-11 15:49:59.991,240,0.36
1757616600.0232203,2025-09-11 15:50:00.023,240,0.36
1757616600.054723,2025-09-11 15:50:00.054,240,0.36
1757616600.08609,2025-09-11 15:50:00.086,240,0.36
1757616600.1072881,2025-09-11 15:50:00.107,240,0.36
1757616600.1386847,2025-09-11 15:50:00.138,240,0.36
1757616600.1699471,2025-09-11 15:50:00.169,240,0.36
1757616600.2014806,2025-09-11 15:50:00.201,240,0.36
1757616600.2328115,2025-09-11 15:50:00.232,245,0.36
1757616600.254036,2025-09-11 15:50:00.254,245,0.36
1757616600.285506,2025-09-11 15:50:00.285,245,0.36
1757616600.3168285,2025-09-11 15:50:00.316,245,0.36
1757616600.3482785,2025-09-11 15:50:00.348,245,0.36
1757616600.3795788,2025-09-11 15:50:00.379,245,0.36
1757616600.4008098,2025-09-11 15:50:00.400,245,0.36
1757616600.4316993,2025-09-11 15:50:00.431,245,0.37
1757616600.46306,2025-09-11 15:50:00.463,245,0.37
1757616600.494693,2025-09-11 15:50:00.494,245,0.37
1757616600.5263245,2025-09-11 15:50:00.526,245,0.37
1757616600.5476842,2025-09-11 15:50:00.547,245,0.36
1757616600.5793033,2025-09-11 15:50:00.579,245,0.36
1757616600.611108,2025-09-11 15:50:00.611,245,0.36
1757616600.6424434,2025-09-11 15:50:00.642,245,0.36
1757616600.6636379,2025-09-11 15:50:00.663,245,0.36
1757616600.695178,2025-09-11 15:50:00.695,245,0.36
1757616600.7267506,2025-09-11 15:50:00.726,245,0.36
1757616600.7581124,2025-09-11 15:50:00.758,245,0.36
1757616600.7897518,2025-09-11 15:50:00.789,245,0.36
1757616600.8112705,2025-09-11 15:50:00.811,245,0.36
1757616600.8429403,2025-09-11 15:50:00.842,245,0.36
1757616600.87471,2025-09-11 15:50:00.874,245,0.36
1757616600.9065127,2025-09-11 15:50:00.906,245,0.36
1757616600.9280486,2025-09-11 15:50:00.928,245,0.36
1757616600.9595847,2025-09-11 15:50:00.959,245,0.36
1757616600.9913447,2025-09-11 15:50:00.991,245,0.36
1757616601.0227895,2025-09-11 15:50:01.022,245,0.36
1757616601.0541308,2025-09-11 15:50:01.054,245,0.36
1757616601.0752714,2025-09-11 15:50:01.075,245,0.36
1757616601.105746,2025-09-11 15:50:01.105,245,0.36
1757616601.137053,2025-09-11 15:50:01.137,245,0.36
1757616601.168468,2025-09-11 15:50:01.168,245,0.36
1757616601.199774,2025-09-11 15:50:01.199,245,0.36
1757616601.220971,2025-09-11 15:50:01.220,245,0.36
1757616601.2521813,2025-09-11 15:50:01.252,245,0.36
1757616601.2836316,2025-09-11 15:50:01.283,245,0.36
1757616601.3153613,2025-09-11 15:50:01.315,245,0.36
1757616601.3468375,2025-09-11 15:50:01.346,245,0.36
1757616601.3680975,2025-09-11 15:50:01.368,245,0.37
1757616601.3993506,2025-09-11 15:50:01.399,245,0.37
1757616601.4306302,2025-09-11 15:50:01.430,245,0.37
1757616601.4619343,2025-09-11 15:50:01.461,245,0.37
1757616601.493249,2025-09-11 15:50:01.493,245,0.36
1757616601.5144773,2025-09-11 15:50:01.514,245,0.36
1757616601.545743,2025-09-11 15:50:01.545,245,0.36
1757616601.577003,2025-09-11 15:50:01.577,245,0.36
1757616601.6084666,2025-09-11 15:50:01.608,245,0.36
1757616601.6394074,2025-09-11 15:50:01.639,245,0.36
1757616601.6607785,2025-09-11 15:50:01.660,245,0.36
1757616601.6923869,2025-09-11 15:50:01.692,245,0.36
1757616601.7240586,2025-09-11 15:50:01.724,245,0.37
1757616601.755674,2025-09-11 15:50:01.755,245,0.37
1757616601.7872705,2025-09-11 15:50:01.787,245,0.37
1757616601.8087118,2025-09-11 15:50:01.808,245,0.37
1757616601.8404834,2025-09-11 15:50:01.840,245,0.37
1757616601.872246,2025-09-11 15:50:01.872,245,0.37
1757616601.903703,2025-09-11 15:50:01.903,245,0.37
1757616601.9249454,2025-09-11 15:50:01.924,245,0.37
1757616601.9562488,2025-09-11 15:50:01.956,245,0.37
1757616601.9875484,2025-09-11 15:50:01.987,245,0.37
1757616602.018858,2025-09-11 15:50:02.018,245,0.37
1757616602.0494015,2025-09-11 15:50:02.049,245,0.37
1757616602.0807703,2025-09-11 15:50:02.080,245,0.37
1757616602.1016989,2025-09-11 15:50:02.101,245,0.37
1757616602.1332114,2025-09-11 15:50:02.133,245,0.37
1757616602.1648383,2025-09-11 15:50:02.164,245,0.37
1757616602.1962373,2025-09-11 15:50:02.196,245,0.37
1757616602.227628,2025-09-11 15:50:02.227,245,0.37
1757616602.2488782,2025-09-11 15:50:02.248,245,0.37
1757616602.2802382,2025-09-11 15:50:02.280,245,0.37
1757616602.311813,2025-09-11 15:50:02.311,245,0.37
1757616602.3431914,2025-09-11 15:50:02.343,245,0.37
1757616602.3644497,2025-09-11 15:50:02.364,245,0.37
1757616602.3957424,2025-09-11 15:50:02.395,245,0.37
1757616602.4269373,2025-09-11 15:50:02.426,245,0.37
1757616602.4579809,2025-09-11 15:50:02.457,245,0.37
1757616602.4894102,2025-09-11 15:50:02.489,245,0.37
1757616602.5207255,2025-09-11 15:50:02.520,245,0.37
1757616602.5418923,2025-09-11 15:50:02.541,245,0.37
1757616602.5732157,2025-09-11 15:50:02.573,245,0.37
1757616602.6045382,2025-09-11 15:50:02.604,245,0.37
1757616602.636088,2025-09-11 15:50:02.636,245,0.37
1757616602.6674922,2025-09-11 15:50:02.667,245,0.37
1757616602.6886725,2025-09-11 15:50:02.688,245,0.37
1757616602.7201622,2025-09-11 15:50:02.720,245,0.37
1757616602.7517903,2025-09-11 15:50:02.751,245,0.37
1757616602.7833257,2025-09-11 15:50:02.783,245,0.38
1757616602.8045962,2025-09-11 15:50:02.804,245,0.38
1757616602.8358655,2025-09-11 15:50:02.835,245,0.38
1757616602.8672926,2025-09-11 15:50:02.867,245,0.38
1757616602.8987446,2025-09-11 15:50:02.898,245,0.38
1757616602.9303331,2025-09-11 15:50:02.930,245,0.38
1757616602.9517932,2025-09-11 15:50:02.951,245,0.38
1757616602.9831233,2025-09-11 15:50:02.983,245,0.38
1757616603.0147195,2025-09-11 15:50:03.014,245,0.38
1757616603.0463254,2025-09-11 15:50:03.046,245,0.38
1757616603.0778704,2025-09-11 15:50:03.077,245,0.38
1757616603.0991032,2025-09-11 15:50:03.099,245,0.38
1757616603.1303952,2025-09-11 15:50:03.130,245,0.37
1757616603.161825,2025-09-11 15:50:03.161,245,0.37
1757616603.193154,2025-09-11 15:50:03.193,245,0.37
1757616603.2244544,2025-09-11 15:50:03.224,245,0.37
1757616603.2455792,2025-09-11 15:50:03.245,250,0.37
1757616603.2767196,2025-09-11 15:50:03.276,250,0.37
1757616603.307882,2025-09-11 15:50:03.307,250,0.37
1757616603.3390152,2025-09-11 15:50:03.339,250,0.37
1757616603.3703465,2025-09-11 15:50:03.370,250,0.38
1757616603.3915682,2025-09-11 15:50:03.391,250,0.38
1757616603.422811,2025-09-11 15:50:03.422,250,0.38
1757616603.4540052,2025-09-11 15:50:03.454,250,0.38
1757616603.4852395,2025-09-11 15:50:03.485,250,0.38
1757616603.5164254,2025-09-11 15:50:03.516,250,0.38
1757616603.5375977,2025-09-11 15:50:03.537,250,0.38
1757616603.568793,2025-09-11 15:50:03.568,250,0.38
1757616603.5999534,2025-09-11 15:50:03.599,250,0.38
1757616603.6312962,2025-09-11 15:50:03.631,250,0.38
1757616603.6626637,2025-09-11 15:50:03.662,250,0.38
1757616603.6939962,2025-09-11 15:50:03.693,250,0.38
1757616603.7152169,2025-09-11 15:50:03.715,250,0.39
1757616603.7464101,2025-09-11 15:50:03.746,250,0.39
1757616603.7775943,2025-09-11 15:50:03.777,250,0.39
1757616603.8088007,2025-09-11 15:50:03.808,250,0.39
1757616603.8397248,2025-09-11 15:50:03.839,250,0.38
1757616603.860959,2025-09-11 15:50:03.860,250,0.38
1757616603.892227,2025-09-11 15:50:03.892,250,0.38
1757616603.923515,2025-09-11 15:50:03.923,250,0.38
1757616603.9550343,2025-09-11 15:50:03.955,250,0.38
1757616603.986812,2025-09-11 15:50:03.986,250,0.38
1757616604.0080764,2025-09-11 15:50:04.008,250,0.38
1757616604.039483,2025-09-11 15:50:04.039,250,0.38
1757616604.0710804,2025-09-11 15:50:04.071,250,0.38
1757616604.102683,2025-09-11 15:50:04.102,250,0.38
1757616604.1342115,2025-09-11 15:50:04.134,250,0.38
1757616604.1556454,2025-09-11 15:50:04.155,250,0.38
1757616604.1870143,2025-09-11 15:50:04.187,250,0.38
1757616604.2185414,2025-09-11 15:50:04.218,250,0.38
1757616604.249951,2025-09-11 15:50:04.249,250,0.38
1757616604.2712064,2025-09-11 15:50:04.271,250,0.38
1757616604.3024802,2025-09-11 15:50:04.302,250,0.38
1757616604.333999,2025-09-11 15:50:04.333,250,0.38
1757616604.3656015,2025-09-11 15:50:04.365,250,0.38
1757616604.3972,2025-09-11 15:50:04.397,250,0.38
1757616604.4184794,2025-09-11 15:50:04.418,250,0.38
1757616604.4500716,2025-09-11 15:50:04.450,250,0.38
1757616604.4815679,2025-09-11 15:50:04.481,250,0.38
1757616604.5126112,2025-09-11 15:50:04.512,250,0.38
1757616604.5439787,2025-09-11 15:50:04.543,250,0.39
1757616604.565306,2025-09-11 15:50:04.565,250,0.39
1757616604.5966966,2025-09-11 15:50:04.596,250,0.39
1757616604.6284502,2025-09-11 15:50:04.628,250,0.39
1757616604.6602497,2025-09-11 15:50:04.660,250,0.38
1757616604.6817238,2025-09-11 15:50:04.681,250,0.38
1757616604.7134523,2025-09-11 15:50:04.713,250,0.38
1757616604.7452068,2025-09-11 15:50:04.745,250,0.38
1757616604.7769146,2025-09-11 15:50:04.776,250,0.38
1757616604.8086624,2025-09-11 15:50:04.808,250,0.38
1757616604.8301098,2025-09-11 15:50:04.830,250,0.38
1757616604.861687,2025-09-11 15:50:04.861,250,0.38
1757616604.8929875,2025-09-11 15:50:04.892,250,0.38
1757616604.9243047,2025-09-11 15:50:04.924,250,0.38
1757616604.9454348,2025-09-11 15:50:04.945,250,0.38
1757616604.9766307,2025-09-11 15:50:04.976,250,0.38
1757616605.0078444,2025-09-11 15:50:05.007,250,0.38
1757616605.0389788,2025-09-11 15:50:05.038,250,0.38
1757616605.0701058,2025-09-11 15:50:05.070,250,0.38
1757616605.1012588,2025-09-11 15:50:05.101,250,0.38
1757616605.122479,2025-09-11 15:50:05.122,250,0.38
1757616605.1537988,2025-09-11 15:50:05.153,250,0.38
1757616605.1852381,2025-09-11 15:50:05.185,250,0.38
1757616605.2165463,2025-09-11 15:50:05.216,250,0.38
1757616605.247912,2025-09-11 15:50:05.247,250,0.38
1757616605.2691472,2025-09-11 15:50:05.269,250,0.38
1757616605.300696,2025-09-11 15:50:05.300,250,0.38
1757616605.332164,2025-09-11 15:50:05.332,250,0.38
1757616605.3635976,2025-09-11 15:50:05.363,250,0.39
1757616605.3952286,2025-09-11 15:50:05.395,250,0.39
1757616605.41665,2025-09-11 15:50:05.416,250,0.39
1757616605.448288,2025-09-11 15:50:05.448,250,0.39
1757616605.47998,2025-09-11 15:50:05.479,250,0.39
1757616605.5116053,2025-09-11 15:50:05.511,250,0.39
1757616605.5328581,2025-09-11 15:50:05.532,250,0.39
1757616605.5641725,2025-09-11 15:50:05.564,250,0.39
1757616605.5957012,2025-09-11 15:50:05.595,250,0.38
1757616605.627429,2025-09-11 15:50:05.627,250,0.38
1757616605.6591856,2025-09-11 15:50:05.659,250,0.38
1757616605.6805942,2025-09-11 15:50:05.680,250,0.38
1757616605.7119856,2025-09-11 15:50:05.711,250,0.38
1757616605.7434018,2025-09-11 15:50:05.743,250,0.38
1757616605.7747154,2025-09-11 15:50:05.774,250,0.38
1757616605.7959807,2025-09-11 15:50:05.795,250,0.38
1757616605.827745,2025-09-11 15:50:05.827,250,0.38
1757616605.8591022,2025-09-11 15:50:05.859,250,0.38
1757616605.8904247,2025-09-11 15:50:05.890,250,0.38
1757616605.921857,2025-09-11 15:50:05.921,250,0.38
1757616605.9430883,2025-09-11 15:50:05.943,250,0.38
1757616605.9744167,2025-09-11 15:50:05.974,250,0.38
1757616606.0059018,2025-09-11 15:50:06.005,250,0.38
1757616606.0372915,2025-09-11 15:50:06.037,250,0.38
1757616606.0687385,2025-09-11 15:50:06.068,250,0.38
1757616606.0901945,2025-09-11 15:50:06.090,250,0.38
1757616606.1217763,2025-09-11 15:50:06.121,250,0.38
1757616606.1534066,2025-09-11 15:50:06.153,250,0.38
1757616606.185123,2025-09-11 15:50:06.185,250,0.38
1757616606.2065885,2025-09-11 15:50:06.206,250,0.38
1757616606.2381737,2025-09-11 15:50:06.238,250,0.38
1757616606.2695315,2025-09-11 15:50:06.269,250,0.38
1757616606.300946,2025-09-11 15:50:06.300,250,0.38
1757616606.3323607,2025-09-11 15:50:06.332,250,0.38
1757616606.353755,2025-09-11 15:50:06.353,250,0.38
1757616606.3853195,2025-09-11 15:50:06.385,250,0.38
1757616606.416764,2025-09-11 15:50:06.416,250,0.39
1757616606.4480927,2025-09-11 15:50:06.448,250,0.39
1757616606.4796324,2025-09-11 15:50:06.479,250,0.39
1757616606.5010376,2025-09-11 15:50:06.501,250,0.39
1757616606.5319235,2025-09-11 15:50:06.531,250,0.39
1757616606.5631964,2025-09-11 15:50:06.563,250,0.39
1757616606.594669,2025-09-11 15:50:06.594,250,0.39
1757616606.626014,2025-09-11 15:50:06.626,250,0.39
1757616606.6467228,2025-09-11 15:50:06.646,250,0.39
1757616606.6781728,2025-09-11 15:50:06.678,250,0.39
1757616606.709599,2025-09-11 15:50:06.709,250,0.39
1757616606.7413502,2025-09-11 15:50:06.741,250,0.39
1757616606.7728314,2025-09-11 15:50:06.772,250,0.39
1757616606.7942955,2025-09-11 15:50:06.794,250,0.39
1757616606.82604,2025-09-11 15:50:06.826,250,0.39
1757616606.8577955,2025-09-11 15:50:06.857,250,0.39
1757616606.8892164,2025-09-11 15:50:06.889,250,0.39
1757616606.910461,2025-09-11 15:50:06.910,250,0.39
1757616606.9417593,2025-09-11 15:50:06.941,250,0.39
1757616606.9730744,2025-09-11 15:50:06.973,250,0.39
1757616607.004413,2025-09-11 15:50:07.004,250,0.39
1757616607.036034,2025-09-11 15:50:07.036,250,0.39
1757616607.0572858,2025-09-11 15:50:07.057,250,0.39
1757616607.0887275,2025-09-11 15:50:07.088,250,0.39
1757616607.1201193,2025-09-11 15:50:07.120,250,0.38
1757616607.1514354,2025-09-11 15:50:07.151,250,0.38
1757616607.1828592,2025-09-11 15:50:07.182,250,0.38
1757616607.204127,2025-09-11 15:50:07.204,250,0.38
1757616607.2355578,2025-09-11 15:50:07.235,250,0.38
1757616607.2670145,2025-09-11 15:50:07.267,250,0.38
1757616607.298691,2025-09-11 15:50:07.298,250,0.38
1757616607.3300881,2025-09-11 15:50:07.330,250,0.38
1757616607.3514526,2025-09-11 15:50:07.351,250,0.38
1757616607.3830643,2025-09-11 15:50:07.383,250,0.38
1757616607.414611,2025-09-11 15:50:07.414,250,0.38
1757616607.4463449,2025-09-11 15:50:07.446,250,0.38
1757616607.467637,2025-09-11 15:50:07.467,250,0.38
1757616607.499139,2025-09-11 15:50:07.499,250,0.38
1757616607.530769,2025-09-11 15:50:07.530,250,0.38
1757616607.562433,2025-09-11 15:50:07.562,250,0.38
1757616607.5941005,2025-09-11 15:50:07.594,250,0.4
1757616607.6155293,2025-09-11 15:50:07.615,250,0.4
1757616607.647263,2025-09-11 15:50:07.647,250,0.4
1757616607.6788335,2025-09-11 15:50:07.678,250,0.4
1757616607.71044,2025-09-11 15:50:07.710,250,0.39
1757616607.7316897,2025-09-11 15:50:07.731,250,0.39
1757616607.7630515,2025-09-11 15:50:07.763,250,0.39
1757616607.7944264,2025-09-11 15:50:07.794,250,0.39
1757616607.8259006,2025-09-11 15:50:07.825,250,0.4
1757616607.8572328,2025-09-11 15:50:07.857,250,0.4
1757616607.8783755,2025-09-11 15:50:07.878,250,0.4
1757616607.9096222,2025-09-11 15:50:07.909,250,0.4
1757616607.9411924,2025-09-11 15:50:07.941,250,0.39
1757616607.9725206,2025-09-11 15:50:07.972,250,0.39
